layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
29,T8,1000.0,192,1.428895911960387,-1.0780217988064675,0.9378766062308916,1.2376493332279779,0.8209437364245539,0.2760416666666667
29,T8,10000.0,192,0.8350776035073353,-0.3622881278664656,0.7523974456938073,0.6142299616495563,0.8872606681225356,0.2604166666666667
29,R0,1.0,192,0.765255630310005,0.17877111779940255,0.7440813578916725,0.3390928948084309,0.9003436002262192,0.46875
29,R0,10.0,192,0.6867595221419167,0.031601873013298976,0.6860320421632252,0.32440350976219745,0.9136315939616217,0.4739583333333333
29,R0,100.0,192,0.7721723225380988,-0.3651662424475737,0.6803702749757675,0.35900987361799264,0.9021891549116917,0.453125
29,R0,1000.0,192,0.8060984140271139,-0.44308139063624413,0.6734044359587188,0.4676829135259197,0.9077258189681094,0.328125
29,R0,10000.0,192,0.7645271800959224,-0.14909716375378643,0.7498478811505701,0.5204842790550827,0.9114989529917423,0.34375
33,T0,1.0,192,2.2568867178456062,1.6152614411939397,1.5762195702946942,1.3188389539718628,0.5281157263295687,0.3489583333333333
33,T0,10.0,192,2.5442767853052164,1.9153104357152397,1.674792612559342,2.007446922651937,0.5167963242586703,0.328125
33,T0,100.0,192,2.6460585808887576,2.042572696480077,1.6821185431143473,2.380803410048003,0.5530512207466207,0.2864583333333333
33,T0,1000.0,192,1.4297917999261716,0.9649739312980783,1.0550497159144931,0.935008600934367,0.7611477646152418,0.2864583333333333
33,T0,10000.0,192,1.0104545224073607,0.2648730459043595,0.9751208188767351,0.7055441348923919,0.8267674867653784,0.21875
33,T1,1.0,192,0.9788839273226302,-0.5113507036388703,0.8347060566801996,0.41890971237347463,0.8896393830504781,0.453125
33,T1,10.0,192,0.9613463903117443,-0.48173625850635643,0.8319357303336103,0.4035887680106215,0.8916489870413261,0.453125
33,T1,100.0,192,0.9177640387884107,-0.3973800886691399,0.8272725645290806,0.3532750752902928,0.8935765663794862,0.453125
33,T1,1000.0,192,1.0418752873539803,-0.532121555782436,0.8957403442240495,0.4816774450815364,0.8628173216216098,0.421875
33,T1,10000.0,192,1.0477647457269814,-0.4705008829281516,0.9361836793878411,0.4519052246782139,0.8543687823947796,0.359375
33,T3,1.0,192,0.8807514994238225,0.28350459731908767,0.8338754985225633,0.38371439632614956,0.8327142740852345,0.46875
33,T3,10.0,192,0.8548686222380362,0.23088701016994442,0.8230987485241016,0.2970588207244873,0.8346418534233948,0.5052083333333334
33,T3,100.0,192,0.8413238917569563,0.18514235016993807,0.8206998239396806,0.2835874790932851,0.8322221261691085,0.5260416666666666
33,T3,1000.0,192,0.8562128991048606,0.38302482053431003,0.7657627017870547,0.31171940209068794,0.8747108962613219,0.4791666666666667
33,T3,10000.0,192,0.7121926719600022,0.15043453540446486,0.6961234463449497,0.3695348912791361,0.9022301672380355,0.4166666666666667
33,T5,1.0,192,1.7044289565054245,-1.1615300879151411,1.2473675972390874,1.0681683353393283,0.6669424510034517,0.3125
33,T5,10.0,192,1.855258237371464,-1.3126048003902817,1.311126143941558,1.2383118087367166,0.6447957947777806,0.28125
33,T5,100.0,192,2.275347226437069,-1.7202844103446389,1.4892369013625935,2.0073711208312717,0.5897572528243534,0.2708333333333333
33,T5,1000.0,192,2.1101740107082647,-1.6247196792583452,1.3465215628794298,1.8858512610352194,0.638233822562767,0.23958333333333334
33,T5,10000.0,192,1.3512475913452644,-0.813054185573835,1.0792650019514423,0.8565254290050179,0.7631983809324333,0.17708333333333334
33,T8,1.0,192,1.1511364141488292,-0.8043708061447529,0.823469884210385,0.7929719052367262,0.8537946098259659,0.3645833333333333
33,T8,10.0,192,1.2481085403509435,-0.8958596666922954,0.8690284150077787,0.9136763674624171,0.8414088872701276,0.34375
33,T8,100.0,192,1.9169538669919528,-1.4836362307539368,1.2138927724348851,1.933758207627863,0.7365403688089405,0.328125
33,T8,1000.0,192,2.1142646669083565,-1.660263283080934,1.3090610805422416,2.188240796999852,0.7120970223080146,0.28125
33,T8,10000.0,192,1.3129066113793002,-0.946763833266575,0.9095944229280751,1.1023105894836482,0.8204926008347716,0.203125
33,R0,1.0,192,1.0134291349150433,0.6405580584932578,0.7853177606510636,0.44576501846313477,0.8893933090924151,0.4427083333333333
33,R0,10.0,192,0.9265069986771644,0.5540387227862291,0.742601045145488,0.40889501571655273,0.9058802642826369,0.4375
33,R0,100.0,192,0.6340244166570379,0.14936231272709496,0.6161800552225873,0.2513572418848469,0.93200511616366,0.5416666666666666
33,R0,1000.0,192,0.7176182652522095,-0.363521688210049,0.618730924412629,0.35999213284327647,0.9256071932540216,0.4375
33,R0,10000.0,192,0.7633577868226058,-0.3157132012417701,0.6950109965060846,0.4764276574676627,0.9133855200035588,0.3541666666666667
37,T0,1.0,192,1.269986764169304,0.4559765924741042,1.1853065967423466,0.5229890904479079,0.6913037728516901,0.4114583333333333
37,T0,10.0,192,1.4110734803665979,0.7530376260210287,1.193340982615831,0.4611655178842057,0.687284564869994,0.4322916666666667
37,T0,100.0,192,1.7082033585202392,1.1779176364073367,1.2371211565163607,0.9956720146867896,0.6827732089721721,0.34375
37,T0,1000.0,192,1.2429083286768547,0.7726836037863505,0.9735405291686785,0.654780552055746,0.796705451555347,0.296875
37,T0,10000.0,192,0.9422560148247913,0.24635446391793217,0.9094811023771773,0.6371580737749838,0.8341907178336125,0.25
37,T1,1.0,192,1.3484502324515513,-0.9258470018973736,0.9803700110041552,0.7971420816390721,0.8228303034363702,0.3854166666666667
37,T1,10.0,192,1.362083379670312,-0.9381197559605825,0.9875233954952949,0.806024842640659,0.8225842294783071,0.3854166666666667
