layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
37,T0,10000.0,192,0.5552669774546136,-0.022841851440150274,0.5547969593232902,0.38504052359854535,0.9328663750168806,0.4010416666666667
37,T1,1.0,192,0.17294641907150177,0.03158690976393349,0.1700374399984328,0.09548027000735126,0.9911448907514707,0.9010416666666666
37,T1,10.0,192,0.16928315975935918,0.03248137742074456,0.16613773893659403,0.09508486808140051,0.9912679277305023,0.9010416666666666
37,T1,100.0,192,0.16767970095633744,0.027077735809406898,0.1654789362313002,0.08989258826572669,0.9915550140149092,0.9166666666666666
37,T1,1000.0,192,0.20391729154601432,0.011789518816194207,0.20357619958517945,0.12547909145069625,0.9899965456138433,0.875
37,T1,10000.0,192,0.31729126780549555,0.017408122716269164,0.3168133612856535,0.20589616501599994,0.9737966767080284,0.6927083333333334
37,T3,1.0,192,0.2632953101158792,-0.014920797722616527,0.26287219351680724,0.16949101508457434,0.9842548199257064,0.8125
37,T3,10.0,192,0.26108305789333125,-0.013991633953729007,0.2607078773229482,0.1672287123791967,0.9843368445783941,0.828125
37,T3,100.0,192,0.25072106459960875,-0.011457202237922686,0.2504591478681514,0.14525389869009808,0.9846649431891449,0.8229166666666666
37,T3,1000.0,192,0.24204446246923383,-0.025209402412999415,0.24072807863230206,0.14089581495597023,0.9851981034316146,0.8385416666666666
37,T3,10000.0,192,0.30947213846010013,-0.052545770595052575,0.3049786000289848,0.18007638785573485,0.9769546258365038,0.703125
37,T5,1.0,192,0.34224042129727394,-0.014360222247321142,0.34193901501107343,0.23040026807259992,0.972115171327931,0.6927083333333334
37,T5,10.0,192,0.3337505023729549,-0.014837739891885452,0.33342051422955443,0.22375129189720722,0.9733045287919023,0.6927083333333334
37,T5,100.0,192,0.3205459272554162,-0.018011878457743657,0.3200394721193904,0.20678091049194336,0.9754781820881256,0.7083333333333334
37,T5,1000.0,192,0.3502264096674012,-0.043807544958669675,0.3474758078387795,0.21811379367039543,0.9710488508429915,0.671875
37,T5,10000.0,192,0.44749910457786934,-0.0653877572813543,0.44269615968032694,0.26582377307739824,0.9518140697877325,0.5625
37,T8,1.0,192,0.17901059721419102,-0.01459403388408694,0.17841470816603505,0.10142425838271277,0.9903656565509379,0.9010416666666666
37,T8,10.0,192,0.1763219921016103,-0.010198647059081726,0.17602679482636896,0.10568254805136248,0.99081679214072,0.90625
37,T8,100.0,192,0.17580678441510997,0.0019029184286010932,0.17579648559580205,0.10024657071430457,0.991596026341253,0.9270833333333334
37,T8,1000.0,192,0.19136193566353504,0.007507696534615027,0.19121460434192536,0.10034057565204305,0.9911859030778146,0.8958333333333334
37,T8,10000.0,192,0.2838714173637042,0.02435269938264913,0.2828249063092865,0.15951909898917901,0.9798254886805722,0.7447916666666666
37,R0,1.0,192,0.16547040343578628,0.022675598913601307,0.16390933965796872,0.10219430923461914,0.9910218537724392,0.9427083333333334
37,R0,10.0,192,0.16220024906285252,0.015902617422661452,0.16141879554488023,0.09206945000527747,0.9912269154041584,0.9427083333333334
37,R0,100.0,192,0.16412236148616915,-0.0005554115047839611,0.16412142169094543,0.08036867558162439,0.9911859030778146,0.9270833333333334
37,R0,1000.0,192,0.20163630997083165,0.004008547189753522,0.2015964609016756,0.11445347248714197,0.9902016072455625,0.890625
37,R0,10000.0,192,0.3221643328725276,0.02775693632455793,0.3209663687383387,0.202638915708929,0.9744118616031859,0.671875
