layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
29,T0,10000.0,192,0.9426418604673155,0.04605787940116849,0.9415159843838814,0.7165448173470138,0.8559682631221892,0.23958333333333334
29,T1,1.0,192,0.3556283439397047,-0.11107190626569463,0.3378380538835163,0.16214828812587123,0.9749450218456557,0.7083333333333334
29,T1,10.0,192,0.3103274895789325,-0.07060811627862724,0.30218809490770204,0.14898325560889697,0.9792103037854146,0.7447916666666666
29,T1,100.0,192,0.3012202617381832,0.04111950543813037,0.2984004563571296,0.16521100309748038,0.9789232175010077,0.78125
29,T1,1000.0,192,0.43686573036701426,0.17864813882651057,0.3986684196960284,0.24351387538602032,0.9626823362688489,0.5833333333333334
29,T1,10000.0,192,0.6043217203934607,0.19564633081150182,0.5717755284893787,0.35993845437894845,0.9329894119959122,0.4635416666666667
29,T3,1.0,192,1.826265452680038,1.2545911999771209,1.3271195969439198,0.9160198977317272,0.699260164162394,0.4479166666666667
29,T3,10.0,192,2.079197895134434,1.4340724958458757,1.5054899414442602,1.1980646064605174,0.6403664635326464,0.4427083333333333
29,T3,100.0,192,2.303942220175616,1.5890738722133602,1.6682307941518717,1.4035542147748266,0.5754439509303549,0.4166666666666667
29,T3,1000.0,192,1.8921881127942197,1.2638227481126003,1.4082357457304038,1.233073404959112,0.6411867100595231,0.34375
29,T3,10000.0,192,1.1247057803996632,0.5661646414279156,0.9718130948187595,0.6105914491335653,0.7806286196285636,0.2708333333333333
29,T5,1.0,192,1.242093947129488,0.8023744567959717,0.9481522053853381,0.5431503844495666,0.8364463957825237,0.421875
29,T5,10.0,192,1.148204723383404,0.7106475824842068,0.9018614640338681,0.5661864260932271,0.8496523648652385,0.40625
29,T5,100.0,192,1.0087975343451967,0.5658972916234745,0.8351243743504104,0.5829221285306767,0.8711018115430644,0.3541666666666667
29,T5,1000.0,192,0.8794894618920381,0.432625778737586,0.7657262233663179,0.4898945873661886,0.8813548931290234,0.3229166666666667
29,T5,10000.0,192,1.0679154528232382,0.2144661565352691,1.0461585358250687,0.7637125461472747,0.8631454202323605,0.171875
29,T8,1.0,192,0.7783511969852187,0.4861544005303793,0.6078523543536458,0.32285169160097393,0.9276578095712136,0.4895833333333333
29,T8,10.0,192,0.706685015995319,0.41893364824769025,0.5691206464346419,0.28534961588057906,0.9347529420286972,0.5052083333333334
29,T8,100.0,192,0.6568996386842082,0.3769666972611559,0.5379714160245498,0.2905633871019143,0.9415609882017737,0.5052083333333334
29,T8,1000.0,192,0.6176331718438922,0.31668828002902,0.530263395167164,0.29677454411189785,0.9418480744861807,0.5052083333333334
29,T8,10000.0,192,0.6908339775856164,0.21073105506392445,0.6579088136044455,0.3712890148162842,0.9240077125266121,0.40625
29,R0,1.0,192,0.4787934407706494,0.2756521013606799,0.3914831770848382,0.19950052830907347,0.967644827756453,0.6145833333333334
29,R0,10.0,192,0.43440483372842487,0.24203188292475666,0.3607327642653455,0.16110745911519775,0.9725252945913695,0.6510416666666666
29,R0,100.0,192,0.3764884213576847,0.15693616566352175,0.3422200627129175,0.18648473202388513,0.9740427506660913,0.703125
29,R0,1000.0,192,0.44959169816208183,0.1171575903623514,0.4340585145769542,0.22207102211089025,0.9585400913081215,0.6197916666666666
29,R0,10000.0,192,0.6378248250992781,0.093861872427584,0.6308806990369198,0.4237391948699951,0.9323332147744107,0.3697916666666667
33,T0,1.0,192,2.180485475749837,1.547984357399664,1.5356631594206924,0.9965323650995686,0.6393821677003944,0.4375
33,T0,10.0,192,2.0028499511602904,1.398116221748711,1.434112602742855,0.8936051571527912,0.6727251890179324,0.4322916666666667
33,T0,100.0,192,1.5891747840912736,1.0238502560535283,1.2154041087517644,0.6103846172067479,0.7350229127342185,0.4114583333333333
33,T0,1000.0,192,0.9689318918937215,0.4337779961257391,0.8664096382231008,0.3669837706518968,0.8354620999502714,0.40625
33,T0,10000.0,192,0.8370945322786509,0.053134026724021906,0.835406506543314,0.5262880238245712,0.8541637207630604,0.2760416666666667
33,T1,1.0,192,0.42828594255129726,-0.23050540800102426,0.3609655183938411,0.19504666328430176,0.9691212715048312,0.6197916666666666
33,T1,10.0,192,0.3584112594039512,-0.1613923006028719,0.3200174310465581,0.16671885904511316,0.9755191944144694,0.6770833333333334
33,T1,100.0,192,0.28377318234918925,0.004644701975505816,0.2837351683597663,0.13234601722413242,0.979620427048853,0.7760416666666666
